Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1999-11-01,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-02,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,42.18129,46.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-03,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,47.18129,43.68129,30.18129,30.18129,30.18129
1999-11-04,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-05,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,30.18129,30.18129,30.18129,30.18129
1999-11-06,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,43.68129,43.68129,30.18129,30.18129,30.18129,30.18129
1999-11-07,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129
1999-11-08,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-09,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
1999-11-10,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,30.18129,47.18129,46.18129,43.68129,30.18129,30.18129,30.18129
