Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1999-04-01,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.93196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096
1999-04-02,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.87396,19.93196,21.85096,19.93196,19.87396,19.93196,19.87396
1999-04-03,20.10196,20.10196,20.10196,20.10196,20.10196,20.10196,19.93196,20.10196,20.10196,19.93196,19.93196,21.85096,19.93196,19.93196,19.93196,19.93196,19.93196,19.87396,21.85096,21.85096,21.85096,19.93196,19.93196,19.93196
1999-04-04,19.93296,19.93296,19.93296,19.93296,19.93296,19.93296,19.93196,19.93296,19.93296,19.93196,19.93296,19.93296,19.93296,19.93296,19.93296,19.93196,19.93196,19.87396,19.93196,21.85096,19.93196,19.93296,19.87396,19.93296
1999-04-05,20.10196,20.10196,20.10196,20.10196,20.10196,20.10196,20.10196,27.10196,27.10196,27.10196,28.10196,28.10196,28.10196,27.10196,28.10196,28.10196,28.10196,28.10196,27.10196,28.10196,27.10196,21.85096,21.85096,19.93196
1999-04-06,20.10196,20.10196,20.10196,20.10196,20.10196,21.85096,21.85096,29.10196,39.10196,23.10196,23.10196,23.10196,23.10196,25.10196,21.85096,21.85096,25.10196,25.10196,26.10196,45.60196,26.10196,21.85096,21.85096,19.87396
1999-04-07,20.10196,20.10196,20.10196,20.10196,20.10196,21.85096,40.60196,40.60196,40.60196,25.10196,25.10196,37.10196,25.10196,21.85096,21.85096,21.85096,19.93196,19.93196,21.85096,23.10196,21.85096,19.87396,19.90196,19.87396
1999-04-08,20.10196,20.10196,21.85096,21.85096,21.85096,23.10196,31.10196,26.10196,37.10196,26.10196,26.10196,31.10196,26.10196,23.10196,23.10196,23.10196,26.10196,26.10196,26.10196,45.60196,23.10196,23.10196,23.10196,21.85096
1999-04-09,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,24.10196,24.10196,24.10196,21.85096,24.10196,24.10196,24.10196,21.85096,21.85096,21.85096,21.85096,24.10196,23.10196,24.10196,23.10196,24.10196,21.85096,21.85096
1999-04-10,21.85096,21.85096,21.85096,21.85096,21.85096,20.10196,19.87396,21.85096,25.10196,25.10196,25.10196,25.10196,26.10196,25.10196,21.85096,21.85096,21.85096,25.10196,25.10196,25.10196,23.10196,25.10196,26.10196,25.10196
1999-04-11,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,25.10196,45.60196,44.60196,21.85096,21.85096,21.85096
1999-04-12,21.85096,25.10196,25.10196,21.85096,21.85096,25.10196,21.85096,21.85096,21.85096,25.10196,25.10196,26.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,26.10196,37.60196,25.10196,25.10196,25.10196,21.85096
1999-04-13,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,25.10196,21.85096,25.10196,25.10196,26.10196,26.10196,26.10196,25.10196,21.85096,21.85096,21.85096,25.10196,26.10196,26.10196,25.10196,25.10196,26.10196,21.85096
1999-04-14,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,21.85096,26.00196,26.00196,26.10196,26.10196,26.00196,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,26.10196,26.00196,26.00196,26.00196,21.85096
1999-04-15,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,26.10196,26.00196,26.00196,26.10196,21.85096
1999-04-16,21.85096,21.85096,21.85096,21.85096,19.87496,21.85096,19.87496,19.87496,19.87496,19.87496,26.10196,26.10196,21.85096,19.87496,19.87496,19.87496,19.87496,19.87496,24.10196,26.10196,24.10196,26.10196,29.10196,19.87496
1999-04-17,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.90196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.90196,19.87396,19.87396,19.87396,19.90196,19.90196,26.10196,21.85096,21.85096,26.10196,21.85096
1999-04-18,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.90196,21.85096,21.85096,19.90196,19.90196,19.90196,21.85096,21.85096,21.85096,19.90196,19.90196,21.85096,21.85096,45.60196,31.10196,21.85096,21.85096,21.85096
1999-04-19,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,19.90196,19.90196,26.10196,26.10196,26.10196,31.10196,26.10196,26.10196,26.10196,26.10196,21.85096,21.85096,26.10196,31.10196,26.10196,21.85096,21.85096,21.85096
1999-04-20,21.85096,21.85096,21.85096,21.85096,20.10196,26.10196,19.90196,19.90196,21.85096,21.85096,26.10196,26.10196,26.10196,19.90196,26.10196,26.10196,26.10196,26.10196,26.10196,31.10196,26.10196,19.90196,31.10196,21.85096
1999-04-21,21.85096,21.85096,21.85096,21.85096,20.10196,26.10196,19.90196,19.90196,21.85096,19.90196,26.10196,29.10196,26.10196,26.10196,26.10196,26.10196,26.10196,26.10196,29.10196,37.10196,29.10196,44.90196,40.60196,26.10196
1999-04-22,21.85096,21.85096,21.85096,21.85096,26.10196,31.10196,26.10196,26.10196,29.10196,29.10196,29.10196,31.10196,29.10196,26.10196,26.10196,26.10196,26.10196,26.10196,31.10196,54.00196,29.10196,49.60196,29.10196,26.10196
1999-04-23,21.85096,21.85096,21.85096,21.85096,26.10196,29.10196,26.10196,26.10196,26.10196,26.10196,29.10196,29.10196,26.10196,26.10196,26.10196,26.10196,26.10196,26.10196,29.10196,31.10196,26.10196,29.10196,37.10196,26.10196
1999-04-24,21.85096,19.90196,19.90196,19.90196,21.60196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,26.10196,24.10196,26.10196,21.85096,21.85096
