Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1998-08-01,20.60586,19.90586,16.30686,16.30686,19.90586,14.58786,21.10486,21.10486,21.10486,21.10486,21.10486,21.10486,21.10486,21.10486,21.10486,16.30686,16.30686,16.30686,21.10486,23.00586,21.10486,21.10486,16.30686,16.30686
1998-08-02,16.30686,16.30686,14.58786,14.58786,14.58786,14.58786,16.30686,16.30686,20.60586,20.60586,20.60586,20.60586,20.60586,16.30686,16.30686,16.30686,16.30686,16.30686,21.09486,21.09486,21.09486,21.09486,20.60586,16.30686
1998-08-03,14.58786,14.58786,14.58786,14.58786,14.58786,16.30686,16.30686,16.30686,21.09486,21.09486,21.09486,21.09486,21.09486,21.09486,21.09486,21.09486,21.10486,21.10486,21.09486,27.40586,23.00586,21.09486,19.90586,16.30686
1998-08-04,19.90586,16.30686,16.30686,16.30686,19.90586,21.09486,21.09486,21.09486,21.09486,21.09486,21.09486,21.41586,21.09486,21.09486,21.09486,21.09486,21.09486,21.09486,21.60586,23.00586,21.41586,21.09486,16.30686,16.30686
1998-08-05,16.30686,16.30686,14.58786,14.58786,16.30686,21.34586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.09486,27.40586,31.90586,27.40586,23.00586,21.34586,19.90586
1998-08-06,19.90586,19.90586,19.90586,19.90586,19.90586,21.31586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.40586,21.31586,21.31586,21.31586,21.31586,21.31586,23.00586,23.20586,21.40586,21.40586,20.90586,14.58786
1998-08-07,14.58786,14.58786,14.58786,14.58786,14.58786,14.58786,14.58886,16.30686,16.30686,16.30686,16.30686,20.90586,20.90586,16.30686,16.30686,14.58786,14.58786,14.58786,16.30686,20.90586,21.40586,21.36586,16.30686,16.30686
1998-08-08,14.58786,14.58786,14.58786,14.58786,14.58786,14.58786,16.30686,16.30686,20.90586,20.90586,21.09086,16.30686,16.30686,14.58886,16.30686,14.58786,14.58786,16.30686,21.40586,21.40586,21.40586,21.40586,21.09086,19.90586
1998-08-09,16.30686,16.30686,16.30686,14.58786,14.58786,14.58786,16.30686,19.90586,19.90586,20.90586,20.90586,20.90586,16.30686,16.30686,16.30686,16.30686,16.30686,16.30686,21.30486,21.39586,21.30486,21.30486,16.30686,16.30686
1998-08-10,14.58786,14.58786,14.58786,14.58786,14.58786,14.58786,21.09086,21.09086,21.35586,21.35586,21.35586,21.35586,21.35586,21.35586,21.35586,21.35586,21.35586,21.35586,23.00586,36.70586,23.00586,21.35586,21.09086,16.30686
1998-08-11,20.90586,16.30686,16.30686,16.30686,16.30686,16.30686,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,21.38586,30.90586,57.50586,27.40586,23.00586,21.08586,16.30686
1998-08-12,21.08586,18.71586,18.71586,18.71586,20.90586,20.90586,21.09086,21.09086,21.09086,21.09086,21.40586,21.40586,21.40586,21.09086,21.09086,21.09086,21.40586,21.40586,23.00586,27.22586,23.00586,20.90586,18.71586,16.30686
1998-08-13,21.00586,21.00586,21.00586,21.00586,19.90586,21.00586,21.30486,21.30486,21.30486,21.30486,21.30486,21.30486,20.90586,21.30486,21.30486,21.30486,21.30486,21.30486,21.45586,23.25586,21.45586,21.30486,19.90586,21.00586
1998-08-14,20.90586,20.39586,20.39586,20.39586,20.90586,21.30486,21.05586,21.05586,21.05586,16.30686,16.30686,21.30486,16.30686,21.05586,20.90586,21.05586,16.30686,21.05586,21.30486,27.40586,21.05586,21.30486,20.39586,16.30686
1998-08-15,20.90586,20.90586,20.90586,16.40586,19.90586,20.41586,20.90586,20.90586,21.02586,16.40586,20.41586,20.41586,20.41586,16.40586,16.40586,16.40586,16.40586,16.40586,22.10586,26.60586,22.10586,21.30486,20.90586,21.02586
1998-08-16,20.90586,20.90586,20.90586,20.90586,20.90586,16.40586,16.40586,16.40586,16.30686,16.30686,16.30686,16.30686,16.40586,16.40586,14.58786,16.40586,16.40586,20.90586,21.30486,22.10586,21.39586,21.30486,20.90586,16.40586
1998-08-17,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.30586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,16.40586,21.30486,22.06586,21.30586,21.30486,21.10586,19.90586
1998-08-18,21.10486,21.10486,21.10486,19.90586,16.40586,21.10586,21.30486,21.30486,21.30486,21.30486,21.30486,21.30586,21.30486,21.30486,21.30486,21.30486,21.30486,21.30486,23.10586,26.60586,23.10586,21.30586,21.30486,16.40586
