Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1999-03-11,20.27053,26.40953,20.27053,20.27053,20.27053,26.40953,20.27053,20.27053,20.27053,20.00853,19.99753,19.99753,20.00853,20.00853,20.00853,20.00853,20.00953,20.00953,20.00953,20.27053,20.00953,20.00853,20.00853,19.95953
1999-03-12,20.00953,20.00953,20.00953,20.27053,24.40953,24.40953,20.27053,20.27053,20.27053,20.27053,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.00953,20.27053,20.27053,20.00953,20.00953,20.00853
1999-03-13,19.99753,19.99753,19.99753,19.99753,20.27053,19.99753,19.99753,19.99753,19.99753,19.99753,19.99753,19.99753,20.27053,20.27053,20.27053,20.27053,19.99753,19.99753,19.99753,20.27053,19.99753,19.99753,19.99753,19.99753
1999-03-14,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.80953,29.90953,19.99753,19.99753,29.90953,29.90953,29.90953,20.27053,29.90953,29.90953,29.90953,29.90953,19.99753,20.27053,20.27053,20.27053,20.27053,19.99753
1999-03-15,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.80953,19.80953,19.80953,19.80953,19.80953,19.90953,19.80953,19.80953,19.80953,19.80953,19.80953,19.80953,20.27053,35.40953,20.27053,19.90953,20.27053,19.90953
1999-03-16,27.40953,20.26953,20.26953,20.26953,27.40953,20.26953,19.91053,19.91053,19.80953,19.80953,19.80953,19.90953,19.91153,19.91153,19.91153,19.91153,19.91153,20.26953,20.26953,30.40953,20.26953,19.91153,27.40953,20.26953
1999-03-17,19.91153,19.91153,19.91053,19.91053,25.40953,35.40953,20.27053,20.27053,20.27053,19.91153,20.27053,20.27053,20.27053,19.91153,19.91053,19.91053,20.27053,20.27053,20.27053,35.40953,19.91153,19.91053,25.40953,19.91153
1999-03-18,19.81053,19.81053,19.81053,19.81053,19.75953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,26.40953,26.40953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,26.40953,20.27053,19.81053,19.81053,19.81053
1999-03-19,20.27053,20.27053,20.27053,20.27053,19.81053,20.27053,19.81053,19.81153,19.81153,19.81153,19.81153,20.27053,19.81153,19.81153,19.81153,19.81053,19.81153,19.81153,19.90953,20.27053,19.81153,19.90953,20.27053,19.81153
1999-03-20,19.70953,19.70953,19.70953,19.70953,19.71953,19.72953,19.72953,20.27053,20.27053,20.27053,20.27053,32.40953,32.40953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,38.40953,20.27053,20.27053,19.72953,20.27053
1999-03-21,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.72953,19.72953,20.27053,19.90953,19.71953,19.71953,19.71953,19.71953,20.27053,19.72953,19.72953,19.72953,19.72953,20.27053,19.90953,19.71953,20.27053,19.72953
1999-03-22,19.90953,19.72953,19.72953,19.72953,19.72953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,38.40953,20.27053,19.71953,20.27053,19.71953
1999-03-23,19.71953,19.71953,19.71953,19.71953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,19.72953,20.27053,19.90953,19.90953,20.27053,19.72953,20.27053,20.27053,20.27053,19.71953,20.27053,19.72953
1999-03-24,19.70953,19.70953,19.70953,19.70953,18.50953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,18.60953,20.27053,43.90953,20.27053,19.70953,20.27053,19.70953
1999-03-25,18.40953,18.40953,18.40953,18.40953,18.50953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,36.40953,36.40953,38.40953,38.90953,38.40953,38.90953,20.27053,20.27053,43.90953,20.27053,18.50953,20.27053,18.50953
1999-03-26,20.30953,20.27053,20.27053,20.27053,18.60953,36.40953,18.60953,18.60953,20.27053,20.30953,20.30953,38.40953,36.40953,38.40953,38.40953,38.40953,38.40953,20.27053,20.27053,20.30953,18.60953,18.50953,20.27053,18.40953
1999-03-27,20.27053,20.27053,20.27053,20.27053,20.27053,18.40953,18.40953,18.40953,18.60953,18.60953,20.27053,20.27053,20.27053,20.27053,18.60953,18.60953,18.60953,18.40953,18.60953,18.60953,18.40953,18.40953,20.27053,20.27053
1999-03-28,20.27053,20.27053,18.60953,18.60953,18.70953,18.40953,18.35953,18.40953,18.40953,18.35953,18.35953,18.35953,18.40953,18.40953,18.40953,18.40953,18.40953,18.40953,18.70953,18.60953,18.50953,18.60953,20.27053,20.27053
1999-03-29,18.60953,18.60953,18.60953,18.60953,18.60953,20.27053,18.60953,18.60953,18.60953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,18.40953,20.27053,18.40953,20.27053,20.27053,20.27053
1999-03-30,18.40953,18.40953,18.40953,18.40953,18.40953,18.40953,18.40953,18.40953,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,20.27053,36.40953,38.40953,20.27053,20.27053,18.36153,18.40953,18.40953,18.40953
1999-03-31,20.27053,20.27053,20.27053,20.27053,20.27053,18.40953,20.27053,18.70953,20.27053,20.27053,20.27053,36.40953,20.27053,20.27053,20.27053,18.36153,18.36153,20.27053,18.36153,18.36153,18.35953,20.27053,20.27053,20.27053
