Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1997-07-01,57.13831,29.73831,29.73831,29.73831,29.23831,29.23831,29.73831,29.73831,29.73831,57.73831,57.73831,74.73831,74.73831,29.73831,57.13831,57.13831,57.13831,29.73831,28.73831,29.23831,28.73831,39.73831,57.73831,57.13831
1997-07-02,57.73831,57.73831,57.73831,29.73831,57.73831,24.73831,58.23831,58.73831,74.73831,29.23831,29.73831,74.73831,74.73831,58.23831,29.73831,29.73831,29.73831,57.73831,29.73831,29.73831,29.73831,74.73831,58.23831,29.73831
1997-07-03,24.73831,29.73831,29.73831,29.73831,24.73831,25.73831,29.65831,29.73831,31.73831,31.73831,39.73831,39.73831,31.73831,31.73831,31.73831,31.73831,29.73831,29.65831,39.73831,39.73831,39.73831,34.938309999999994,34.938309999999994,29.65831
1997-07-04,29.73831,24.73831,24.73831,24.73831,24.73831,25.73831,29.73831,34.938309999999994,74.73831,29.73831,31.43531,36.33831,74.73831,29.73831,31.43531,29.73831,31.43531,29.73831,39.73831,39.73831,74.73831,62.73831,61.73831,29.73831
1997-07-05,25.73831,25.73831,24.53831,21.73831,25.73831,32.73831,34.938309999999994,29.73831,61.29531,63.23831,63.23831,63.23831,63.23831,61.29531,32.73831,29.73831,21.73831,21.73831,39.73831,39.73831,63.23831,63.23831,61.73831,34.938309999999994
1997-07-06,31.95231,21.73831,17.88831,17.88831,17.88831,17.88831,24.53831,43.88631,43.88631,32.73831,39.73831,39.73831,39.73831,32.73831,43.88631,29.73831,29.73831,25.73831,43.88631,43.88631,43.88631,61.73831,61.73831,43.88631
1997-07-07,49.73831,49.73831,24.23831,24.23831,21.73831,49.46831,49.73831,49.73831,64.73831,65.73831,65.73831,65.73831,66.18930999999999,65.73831,64.73831,64.73831,64.73831,41.33231,41.33231,59.73831,41.33231,65.73831,49.73831,24.53831
1997-07-08,24.73831,21.73831,17.889310000000002,17.889310000000002,17.889310000000002,39.73831,49.73831,49.73831,66.73831,52.98331,52.98331,52.98331,66.73831,39.73831,39.73831,49.73831,39.73831,39.73831,52.98331,52.98331,52.98331,52.98331,49.73831,24.73831
1997-07-09,29.73831,29.73831,24.73831,26.73831,29.73831,29.73831,29.73831,32.73831,49.73831,49.73831,49.73831,49.73831,49.73831,39.73831,32.73831,32.73831,39.73831,39.73831,39.68831,39.73831,39.68831,39.73831,29.73831,21.73831
1997-07-10,17.738310000000002,17.738310000000002,17.738310000000002,17.738310000000002,17.738310000000002,29.73831,26.73831,27.73831,29.73831,34.73831,29.73831,34.73831,36.53831,27.73831,27.73831,27.73831,27.73831,27.73831,29.73831,38.73831,29.73831,29.73831,26.73831,17.738310000000002
1997-07-11,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,19.73831,21.23831,29.73831,34.938309999999994,19.73831,21.23831,21.23831,21.73831,21.23831,21.23831,21.23831,21.23831,19.73831,26.23831,26.23831,26.23831,31.95231,21.23831,21.23831
1997-07-12,29.73831,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,21.23831,21.23831,19.68831,21.23831,21.73831,29.73831,21.23831,19.68831,21.23831,19.68831,19.68831,17.738310000000002,24.23831,52.73831,21.23831,21.73831,35.73831,17.738310000000002
1997-07-13,35.73831,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.738310000000002,18.23831,18.23831,18.23831,18.73831,18.23831,17.738310000000002,18.23831,17.238310000000002,17.238310000000002,17.238310000000002,18.73831,35.73831,35.73831,36.53831,18.73831,17.238310000000002
1997-07-14,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,17.238310000000002,22.73831,35.73831,21.73831,18.73831,18.73831,24.73831,30.23831,18.73831,18.73831,24.73831,18.73831,18.73831,18.73831,46.73831,47.73831,32.73831,32.73831,18.63831,17.238310000000002
