Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1998-01-21,121.97992,121.97992,121.97992,121.97992,121.97992,122.91292,123.99192,123.99192,124.54392,148.66092,148.90192,148.90192,126.65792,126.37092,126.20592,126.20592,126.20592,126.37092,158.49492,158.62292,158.49492,157.91392,125.45092,118.85792
1998-01-22,120.22792,167.76292,122.41192,168.43492,122.41192,169.59492,122.94592,170.07992,123.66492,172.60891999999998,172.60891999999998,172.60891999999998,127.41592,171.53992,125.83092,171.53992,125.83092,125.83092,172.60891999999998,172.60891999999998,172.60891999999998,172.60891999999998,126.00992,171.03092
1998-01-23,145.80491999999998,145.80491999999998,145.80491999999998,145.80491999999998,145.80491999999998,149.58491999999998,150.23892,126.64092,140.10891999999998,221.73692000000003,221.73692000000003,222.90992000000003,152.04492,152.04492,152.04492,152.04492,152.04492,221.73692000000003,221.73692000000003,221.73692000000003,221.73692000000003,221.65292,151.23792,144.49392
1998-01-24,147.34091999999998,147.34091999999998,147.34091999999998,147.34091999999998,149.25092,149.99992,149.99992,150.80292,150.80292,221.34892,221.48492,151.39792,221.48492,151.04792,151.04792,140.38392,145.60192,147.34091999999998,152.17092,221.93692,221.93692,221.93692,152.17092,151.39792
1998-01-25,145.28992,132.81392,132.81392,132.81392,132.81392,132.81392,145.28992,135.41592,135.41592,146.89692,146.89692,146.89692,146.89692,135.41592,138.97191999999998,140.75092,140.75092,221.29892,221.94392,221.94392,148.61392,148.61392,147.94292,146.89692
1998-01-26,144.77992,144.77992,144.77992,144.77992,144.77992,146.84691999999998,146.87492,147.23492,147.23492,146.63992,146.63992,146.64192,146.63992,146.63992,146.63992,146.63992,146.63992,146.63992,147.81592,147.81592,147.81592,147.40192,146.62892,146.62892
1998-01-27,134.60192,134.60192,134.60192,134.60192,134.60192,144.52592,144.52592,144.58491999999998,144.59192,148.57291999999998,148.57291999999998,148.57291999999998,148.57291999999998,148.57291999999998,149.31691999999998,149.31691999999998,149.31691999999998,149.31691999999998,150.41592,150.49192,150.41592,150.14292,147.58092,147.58092
1998-01-28,129.18292,129.18292,129.18292,129.18292,129.18292,129.96492,136.51391999999998,136.72392,133.02492,131.50892,131.50892,136.32092,131.50892,130.77192,130.77192,130.77192,133.14692,127.86692,143.71292,154.11592,144.45492,127.86692,125.94192,125.12492
1998-01-29,116.87992,123.45392,123.45392,123.45392,98.83592,117.45292,123.45392,123.45392,123.45392,130.83892,130.83892,135.67391999999998,130.83892,130.83892,130.83892,130.83892,133.75392,126.68792,142.45192,142.45192,142.45192,126.68692,126.68692,126.35692
1998-01-30,129.09592,112.76292,118.46492,120.36592,120.36592,129.95892,129.95892,129.95892,129.95892,135.77992,135.77992,136.21692,132.83292,132.83292,132.83292,132.83292,134.22092,132.83292,142.81492,149.12992,148.89892,132.83292,132.83292,132.46992
1998-01-31,128.82092,128.82092,128.82092,124.68992,124.68992,124.68992,124.84292,127.58192,127.58192,131.81091999999998,132.96292,139.39992,130.66892,127.44092,127.20992,127.20992,127.20992,127.20992,142.96992,155.89592,146.71692,127.44092,127.20992,127.20992
1998-01-04,107.22992,106.80392,106.80392,106.80392,107.22992,106.80392,107.22992,107.22992,112.86292,132.62392,132.62392,132.62392,127.35492,100.73492,92.76592,92.76592,92.76592,92.76592,137.30292,137.30292,137.30292,128.83392,127.35492,92.30092
1998-01-05,92.17892,91.71192,91.71192,91.71192,92.17892,91.71192,125.87892,126.38692,126.38692,133.15192,133.15192,133.15192,127.88292,127.88292,127.88292,127.88292,127.88292,127.88292,139.65792,139.65792,139.65792,128.54891999999998,127.88292,126.74492
1998-01-08,127.17892,124.78492,124.78492,127.17892,124.78492,124.78492,127.17892,129.89192,196.57292,136.55692,136.55692,136.55692,197.63892,133.34792,133.34792,133.34792,133.34792,130.91792,139.76592,139.76592,139.76592,130.91792,129.98292,128.58892
